date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-04-18,BL,0,290969,83713,0,0.82,28.77,2374.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-19,BL,3285,290969,86998,1.13,0.83,29.9,2415.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-20,BL,3241,290969,90239,1.11,0.82,31.01,2399.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-21,BL,3548,290969,93787,1.22,0.89,32.23,2592.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-22,BL,3633,290969,97420,1.25,0.95,33.48,2764.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-23,BL,3018,290969,100438,1.04,0.9,34.52,2619.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-24,BL,1425,290969,101863,0.49,0.85,35.01,2465.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-25,BL,1202,290969,103065,0.41,0.78,35.42,2281,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-26,BL,2267,290969,105332,0.78,0.71,36.2,2064.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-27,BL,2164,290969,107496,0.74,0.64,36.94,1855.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-28,BL,2258,290969,109754,0.78,0.63,37.72,1844,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-29,BL,2115,290969,111869,0.73,0.6,38.45,1748.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-04-30,BL,1556,290969,113425,0.53,0.6,38.98,1747.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-01,BL,1346,290969,114771,0.46,0.59,39.44,1710.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-02,BL,534,290969,115305,0.18,0.57,39.63,1670.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-03,BL,2257,290969,117562,0.78,0.58,40.4,1680,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-04,BL,1908,290969,119470,0.66,0.61,41.06,1772.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-05,BL,1978,290969,121448,0.68,0.54,41.74,1580.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-06,BL,2181,290969,123629,0.75,0.52,42.49,1504.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-07,BL,2205,290969,125834,0.76,0.57,43.25,1665.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-08,BL,0,290969,125834,0,0.71,43.25,2065.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-09,BL,0,290969,125834,0,0.77,43.25,2226.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-10,BL,3384,290969,129218,1.16,0.81,44.41,2342,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-11,BL,4713,290969,133931,1.62,0.84,46.03,2442.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-12,BL,3105,290969,137036,1.07,0.84,47.1,2442.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-13,BL,2987,290969,140023,1.03,0.84,48.12,2442.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-14,BL,2909,290969,142932,1,0.86,49.12,2498.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-15,BL,0,290969,142932,0,0.84,49.12,2447.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-16,BL,0,290969,142932,0,0.96,49.12,2802.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-17,BL,3775,290969,146707,1.3,1.09,50.42,3178.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-18,BL,4356,290969,151063,1.5,1.22,51.92,3544,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-19,BL,5593,290969,156656,1.92,1.22,53.84,3544,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-20,BL,5618,290969,162274,1.93,1.22,55.77,3544,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-21,BL,5466,290969,167740,1.88,1.24,57.65,3605.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-22,BL,0,290969,167740,0,1.16,57.65,3385.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-23,BL,0,290969,167740,0,1.02,57.65,2962.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-24,BL,4208,290969,171948,1.45,0.88,59.09,2556.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-25,BL,2814,290969,174762,0.97,0.72,60.06,2083.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-26,BL,2631,290969,177393,0.9,0.79,60.97,2311.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-27,BL,2777,290969,180170,0.95,0.87,61.92,2523.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-28,BL,2157,290969,182327,0.74,0.8,62.66,2331.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-29,BL,1592,290969,183919,0.55,0.78,63.21,2262.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-30,BL,1488,290969,185407,0.51,0.81,63.72,2360.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-05-31,BL,2860,290969,188267,0.98,0.83,64.7,2409.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-01,BL,2333,290969,190600,0.8,0.89,65.51,2582.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-02,BL,3319,290969,193919,1.14,0.87,66.65,2521.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-03,BL,3118,290969,197037,1.07,0.79,67.72,2309,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-04,BL,3366,290969,200403,1.16,0.81,68.87,2343.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-05,BL,1167,290969,201570,0.4,0.87,69.28,2523,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-06,BL,0,290969,201570,0,0.81,69.28,2345.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-07,BL,3103,290969,204673,1.07,0.76,70.34,2209,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-08,BL,3588,290969,208261,1.23,0.71,71.57,2061.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-09,BL,2078,290969,210339,0.71,0.7,72.29,2029.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-10,BL,2161,290969,212500,0.74,0.7,73.03,2029.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-11,BL,2333,290969,214833,0.8,0.71,73.83,2071.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-12,BL,942,290969,215775,0.32,0.76,74.16,2223.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-13,BL,0,290969,215775,0,0.89,74.16,2583,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-14,BL,3401,290969,219176,1.17,1.01,75.33,2945,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-15,BL,4651,290969,223827,1.6,1.13,76.92,3290.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-16,BL,4593,290969,228420,1.58,1.08,78.5,3156,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-17,BL,4695,290969,233115,1.61,1.08,80.12,3156,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-18,BL,4752,290969,237867,1.63,1.14,81.75,3320.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-19,BL,0,290969,237867,0,1.11,81.75,3233.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-20,BL,0,290969,237867,0,1.09,81.75,3162.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-21,BL,4552,290969,242419,1.56,1.05,83.31,3068,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-22,BL,4042,290969,246461,1.39,1.01,84.7,2927.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-23,BL,4095,290969,250556,1.41,1.01,86.11,2927.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-24,BL,4035,290969,254591,1.39,1.01,87.5,2927.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-25,BL,3767,290969,258358,1.29,0.89,88.79,2574.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-26,BL,1,290969,258359,0,0.8,88.79,2330.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-27,BL,0,290969,258359,0,0.75,88.79,2194.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-28,BL,2082,290969,260441,0.72,0.69,89.51,2007.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-29,BL,2331,290969,262772,0.8,0.63,90.31,1830.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-06-30,BL,3147,290969,265919,1.08,0.63,91.39,1830.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-01,BL,2725,290969,268644,0.94,0.63,92.33,1830.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-02,BL,2530,290969,271174,0.87,0.65,93.2,1904.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-03,BL,0,290969,271174,0,0.62,93.2,1810.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-04,BL,0,290969,271174,0,0.56,93.2,1630.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-05,BL,2599,290969,273773,0.89,0.51,94.09,1493.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-06,BL,1673,290969,275446,0.57,0.49,94.67,1413.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-07,BL,1886,290969,277332,0.65,0.52,95.31,1522.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-08,BL,1766,290969,279098,0.61,0.52,95.92,1522.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-09,BL,1971,290969,281069,0.68,0.55,96.6,1599.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-10,BL,760,290969,281829,0.26,0.6,96.86,1733.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-11,BL,0,290969,281829,0,0.59,96.86,1710.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-12,BL,3142,290969,284971,1.08,0.6,97.94,1743.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-13,BL,2610,290969,287581,0.9,0.58,98.84,1700,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-14,BL,1725,290969,289306,0.59,0.55,99.43,1591.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-15,BL,1994,290969,291300,0.69,0.55,100.11,1591.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-16,BL,1669,290969,292969,0.57,0.51,100.69,1488.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-17,BL,0,290969,292969,0,0.5,100.69,1452.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-18,BL,0,290969,292969,0,0.56,100.69,1617,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-19,BL,2424,290969,295393,0.83,0.55,101.52,1607.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-20,BL,2358,290969,297751,0.81,0.65,102.33,1893.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-21,BL,2874,290969,300625,0.99,0.65,103.32,1893.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-22,BL,1930,290969,302555,0.66,0.65,103.98,1893.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-23,BL,3667,290969,306222,1.26,0.66,105.24,1923.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-24,BL,0,290969,306222,0,0.59,105.24,1723.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-25,BL,0,290969,306222,0,0.52,105.24,1526.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-26,BL,2636,290969,308858,0.91,0.46,106.15,1330.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-27,BL,960,290969,309818,0.33,0.33,106.48,954.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-28,BL,1494,290969,311312,0.51,0.33,106.99,954.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-29,BL,559,290969,311871,0.19,0.33,107.18,954.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-30,BL,1035,290969,312906,0.36,0.26,107.54,759.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-07-31,BL,0,290969,312906,0,0.26,107.54,747.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-01,BL,0,290969,312906,0,0.23,107.54,670.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-02,BL,1270,290969,314176,0.44,0.24,107.98,698.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-03,BL,876,290969,315052,0.3,0.23,108.28,676.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-04,BL,951,290969,316003,0.33,0.24,108.6,688.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-05,BL,758,290969,316761,0.26,0.24,108.86,688.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-06,BL,883,290969,317644,0.3,0.23,109.17,667.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-07,BL,79,290969,317723,0.03,0.24,109.19,686.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-08,BL,0,290969,317723,0,0.23,109.19,660.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-09,BL,1128,290969,318851,0.39,0.24,109.58,690.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-10,BL,1005,290969,319856,0.35,0.23,109.93,676.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-11,BL,769,290969,320625,0.26,0.28,110.19,808.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-12,BL,968,290969,321593,0.33,0.28,110.52,808.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-13,BL,786,290969,322379,0.27,0.26,110.79,762.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-14,BL,1004,290969,323383,0.35,0.23,111.14,679.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-15,BL,0,290969,323383,0,0.25,111.14,728.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-16,BL,804,290969,324187,0.28,0.23,111.42,660.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-17,BL,428,290969,324615,0.15,0.24,111.56,691.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-18,BL,1112,290969,325727,0.38,0.19,111.95,548.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-19,BL,491,290969,326218,0.17,0.19,112.11,548.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-20,BL,1004,290969,327222,0.35,0.2,112.46,586.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-21,BL,0,290969,327222,0,0.22,112.46,624.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-22,BL,0,290969,327222,0,0.23,112.46,653.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-23,BL,1072,290969,328294,0.37,0.24,112.83,689,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-24,BL,693,290969,328987,0.24,0.23,113.07,675.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-25,BL,1315,290969,330302,0.45,0.26,113.52,763.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-26,BL,739,290969,331041,0.25,0.26,113.77,763.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-27,BL,911,290969,331952,0.31,0.26,114.09,760.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-28,BL,613,290969,332565,0.21,0.27,114.3,791.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-29,BL,0,290969,332565,0,0.26,114.3,748,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-30,BL,1054,290969,333619,0.36,0.26,114.66,768.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-31,BL,907,290969,334526,0.31,0.27,114.97,782.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-01,BL,1012,290969,335538,0.35,0.24,115.32,694.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-02,BL,882,290969,336420,0.3,0.24,115.62,694.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-03,BL,1008,290969,337428,0.35,0.22,115.97,632.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-04,BL,1,290969,337429,0,0.21,115.97,606.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-05,BL,0,290969,337429,0,0.2,115.97,590.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-06,BL,615,290969,338044,0.21,0.2,116.18,577.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-07,BL,730,290969,338774,0.25,0.19,116.43,540.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-08,BL,900,290969,339674,0.31,0.25,116.74,722.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-09,BL,786,290969,340460,0.27,0.25,117.01,722.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-10,BL,750,290969,341210,0.26,0.28,117.27,807,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-11,BL,1276,290969,342486,0.44,0.3,117.71,881.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-12,BL,0,290969,342486,0,0.31,117.71,897.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-13,BL,1207,290969,343693,0.41,0.33,118.12,960.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-14,BL,1253,290969,344946,0.43,0.35,118.55,1023.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-15,BL,1009,290969,345955,0.35,0.3,118.9,874.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-16,BL,1227,290969,347182,0.42,0.3,119.32,874.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-17,BL,1191,290969,348373,0.41,0.3,119.73,858.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-18,BL,234,290969,348607,0.08,0.29,119.81,843.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-19,BL,1,290969,348608,0,0.29,119.81,848.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-20,BL,1095,290969,349703,0.38,0.29,120.19,833.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-21,BL,1150,290969,350853,0.4,0.28,120.58,809.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-22,BL,1040,290969,351893,0.36,0.34,120.94,982.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-23,BL,1125,290969,353018,0.39,0.34,121.32,982.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-24,BL,1019,290969,354037,0.35,0.33,121.68,966.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-25,BL,1446,290969,355483,0.5,0.33,122.17,963.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-26,BL,0,290969,355483,0,0.33,122.17,955.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-27,BL,988,290969,356471,0.34,0.33,122.51,946.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-28,BL,1125,290969,357596,0.39,0.33,122.9,945.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-29,BL,987,290969,358583,0.34,0.26,123.24,741.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-30,BL,1062,290969,359645,0.36,0.26,123.6,741.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-01,BL,1008,290969,360653,0.35,0.25,123.95,721.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-02,BL,20,290969,360673,0.01,0.22,123.96,653.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-03,BL,0,290969,360673,0,0.2,123.96,582,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-04,BL,846,290969,361519,0.29,0.18,124.25,515.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-05,BL,649,290969,362168,0.22,0.16,124.47,462.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-06,BL,489,290969,362657,0.17,0.19,124.64,553.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-07,BL,597,290969,363254,0.21,0.19,124.84,553.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-08,BL,634,290969,363888,0.22,0.19,125.06,545.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-09,BL,659,290969,364547,0.23,0.2,125.29,573.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-10,BL,0,290969,364547,0,0.21,125.29,612,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-11,BL,788,290969,365335,0.27,0.23,125.56,669.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-12,BL,846,290969,366181,0.29,0.25,125.85,719.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-13,BL,760,290969,366941,0.26,0.22,126.11,630.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-14,BL,997,290969,367938,0.34,0.22,126.45,630.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-15,BL,989,290969,368927,0.34,0.21,126.79,627.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-16,BL,34,290969,368961,0.01,0.22,126.8,639.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-17,BL,0,290969,368961,0,0.22,126.8,640.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-18,BL,767,290969,369728,0.26,0.21,127.07,611,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-19,BL,928,290969,370656,0.32,0.2,127.39,577.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-20,BL,767,290969,371423,0.26,0.25,127.65,739.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-21,BL,792,290969,372215,0.27,0.25,127.92,739.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-22,BL,752,290969,372967,0.26,0.25,128.18,720,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-23,BL,1172,290969,374139,0.4,0.24,128.58,690.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-24,BL,0,290969,374139,0,0.23,128.58,661.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-25,BL,629,290969,374768,0.22,0.22,128.8,651.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-26,BL,719,290969,375487,0.25,0.22,129.05,635.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-27,BL,565,290969,376052,0.19,0.16,129.24,472,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
