sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d
female,all,BS,202102,2251,142,2109,52685,6.3,-3.8,8.4,0.55,55.00000000000001,101114,2226.2,52104.56,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-315,-311.53,-12.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202102,524,28,496,14424,5.3,-5.8999999999999995,9.1,0.634,63.4,19687,2661.65,73266.62,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-29,-147.31,-5.2,2.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202102,2234,277,1957,64329,12.4,-2.5999999999999996,20.1,0.518,51.800000000000004,162511,1374.68,39584.4,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-140,-86.14,-5.9,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202102,6179,532,5647,170569,8.6,0.40000000000000036,14.7,0.53,53,261023,2367.22,65346.35,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,26,9.96,0.4,-0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202102,550,72,478,7153,13.1,-12.9,14.4,0.61,61,20226,2719.27,35365.37,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,89,440.03,19.3,3.500000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202102,1952,200,1752,47995,10.2,1,9.6,0.455,45.5,99807,1955.77,48087.81,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-899,-900.74,-31.5,-3.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202102,718,127,591,16326,17.7,-3.6000000000000014,17.5,0.588,58.8,37235,1928.29,43845.84,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,88,236.33,14,3.5999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202102,3552,595,2957,72121,16.8,-2.5,14.3,0.551,55.1,208765,1701.43,34546.5,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-506,-242.38,-12.5,-0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202102,1367,201,1166,37330,14.7,-1.5,18.1,0.546,54.6,89710,1523.8,41611.86,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-400,-445.88,-22.6,-3.499999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202102,353,50,303,5972,14.2,-6.400000000000002,13.7,0.544,54.400000000000006,21222,1663.37,28140.61,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,13,61.26,3.8,3.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202102,211,73,138,4956,34.6,12.700000000000003,16.3,0.469,46.9,18840,1119.96,26305.73,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-8,-42.46,-3.7,-4.800000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202102,3574,552,3022,96378,15.4,-5.4,16.9,0.511,51.1,256396,1393.94,37589.51,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-1226,-478.16,-25.5,-3.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202102,629,73,556,15569,11.6,-2.700000000000001,11.6,0.514,51.4,41945,1499.58,37117.65,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-35,-83.45,-5.3,-2.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202102,2047,223,1824,50877,10.9,-3.5999999999999996,12.4,0.511,51.1,138836,1474.4,36645.39,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-437,-314.76,-17.6,-2.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202102,1202,173,1029,30091,14.4,-6.799999999999999,15.1,0.48,48,79048,1520.6,38066.74,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-156,-197.34,-11.5,-3.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202102,2264,240,2024,51607,10.6,-7.200000000000001,13.7,0.543,54.300000000000004,140382,1612.74,36761.84,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-684,-487.24,-23.2,-2.999999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202102,4090,414,3676,83785,10.1,-4.700000000000001,15.3,0.548,54.800000000000004,180156,2270.25,46506.92,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-793,-440.18,-16.2,-1.999999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202102,273,51,222,4684,18.7,-3.6999999999999993,17.5,0.485,48.5,18051,1512.38,25948.7,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,68,376.71,33.2,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202102,8118,801,7317,219313,9.9,-1.799999999999999,14.1,0.519,51.9,414545,1958.29,52904.51,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-1204,-290.44,-12.9,-1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,VS,202102,3009,481,2528,69991,16,0.40000000000000036,20.5,0.507,50.7,175548,1714.06,39870.01,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-382,-217.61,-11.3,-0.19999999999999574,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,ZG,202102,1067,129,938,25235,12.1,-5.6,11.3,0.501,50.1,63567,1678.54,39698.27,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-228,-358.68,-17.6,-2.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,ZH,202102,13622,1579,12043,385993,11.6,-3.3000000000000007,10.8,0.516,51.6,779124,1748.37,49541.92,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-2948,-378.38,-17.8,-1.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AG,202102,2,0,2,63,0,-16.7,11.1,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-4,NA,-66.7,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AI,202102,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AR,202102,1,1,0,1,100,NA,100,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,1,NA,NA,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BE,202102,5,2,3,176,40,40,11.4,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,4,NA,400,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BL,202102,0,0,NA,26,NA,NA,7.7,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BS,202102,2,0,2,68,0,0,10.3,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-2,NA,-50,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,FL,202102,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-1,NA,-100,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,FR,202102,0,0,NA,14,NA,NA,7.1,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-2,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GE,202102,7,0,7,95,0,0,6.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-4,NA,-36.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GL,202102,0,0,NA,5,NA,NA,40,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202102,1,0,1,7,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202102,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202102,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202102,4,0,4,47,0,-7.7,2.1,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-9,NA,-69.2,-0.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202102,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,OW,202102,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SG,202102,2,0,2,14,0,-50,7.1,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SH,202102,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202102,0,0,NA,20,NA,NA,10,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202102,0,0,NA,15,NA,NA,13.3,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-2,NA,-100,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202102,0,0,NA,4,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202102,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-4,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202102,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202102,3,0,3,735,0,0,4.6,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-8,NA,-72.7,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202102,14,1,13,125,7.1,-4,4,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,5,NA,55.6,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202102,1,0,1,4,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202102,14,0,14,307,0,-7.1,5.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-14,NA,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202103,5711,600,5111,124640,10.5,-2.9000000000000004,13.3,0.494,49.4,348814,1637.26,35732.51,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,583,167.14,11.4,1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AI,202103,121,13,108,2304,10.7,-4.700000000000001,18.4,0.506,50.6,8361,1447.2,27556.51,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,4,47.85,3.4,-6.999999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AR,202103,404,54,350,9168,13.4,-1.5,14.8,0.491,49.1,27883,1448.91,32880.25,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,27,96.83,7.2,-3.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BE,202103,8206,636,7570,188021,7.8,-2.3,12.2,0.474,47.4,512300,1601.8,36701.35,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,329,64.22,4.2,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BL,202103,2818,168,2650,55914,6,-2.9000000000000004,10.7,0.444,44.4,142767,1973.85,39164.51,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,698,488.91,32.9,-0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BS,202103,2069,113,1956,47638,5.5,-1.5,8.8,0.468,46.800000000000004,95621,2163.75,49819.6,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,228,238.44,12.4,1.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,FL,202103,349,25,324,8771,7.2,0.2999999999999998,13.5,0.406,40.6,19368,1801.94,45286.04,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,46,237.5,15.2,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,FR,202103,2173,254,1919,58470,11.7,-1.3000000000000007,20.1,0.479,47.9,162985,1333.25,35874.47,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,95,58.29,4.6,-0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GE,202103,5870,484,5386,151393,8.2,-0.7000000000000011,15,0.483,48.3,245320,2392.79,61712.46,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,399,162.64,7.3,1.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GL,202103,397,51,346,6396,12.8,2.3000000000000007,14.1,0.439,43.9,20625,1924.85,31010.91,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,45,218.18,12.8,4.899999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GR,202103,4387,182,4205,49056,4.1,-4.5,9.5,0.52,52,100289,4374.36,48914.64,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,2046,2040.11,87.4,-2.500000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,JU,202103,457,62,395,12580,13.6,-2.3000000000000007,18.4,0.425,42.5,36474,1252.95,34490.32,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-47,-128.86,-9.3,1.3000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,LU,202103,2853,343,2510,67802,12,-5.399999999999999,14.4,0.448,44.800000000000004,207582,1374.4,32662.75,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-43,-20.71,-1.5,-0.09999999999999432,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,NE,202103,1228,133,1095,31604,10.8,-4,18.7,0.476,47.599999999999994,86184,1424.86,36670.38,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,97,112.55,8.6,2.3999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,NW,202103,340,37,303,6560,10.9,-4,12.5,0.426,42.6,22298,1524.8,29419.68,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,44,197.33,14.9,-3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,OW,202103,232,47,185,5025,20.3,1.1000000000000014,14.9,0.462,46.2,19268,1204.07,26079.51,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-7,-36.33,-2.9,-6.899999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SG,202103,3636,472,3164,89520,13,-1.5,16.9,0.49,49,258108,1408.71,34683.16,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,219,84.85,6.4,0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SH,202103,643,54,589,14985,8.4,-1.9000000000000004,11.4,0.551,55.1,41162,1562.12,36404.94,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,49,119.04,8.2,6.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SO,202103,2274,187,2087,48323,8.2,-3.3000000000000007,12.6,0.498,49.8,138626,1640.38,34858.54,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,318,229.39,16.3,0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SZ,202103,1259,114,1145,30350,9.1,-3.700000000000001,14.9,0.498,49.8,83109,1514.88,36518.31,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-42,-50.53,-3.2,-2.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,TG,202103,2074,188,1886,47502,9.1,-3.200000000000001,13.5,0.473,47.3,142527,1455.16,33328.42,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,172,120.68,9,1.5999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,TI,202103,3453,223,3230,74901,6.5,-3.5999999999999996,15.8,0.448,44.800000000000004,170830,2021.31,43845.34,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,84,49.17,2.5,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202103,242,24,218,4471,9.9,-8.4,16.7,0.502,50.2,18768,1289.43,23822.46,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-48,-255.75,-16.6,-1.2999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202103,7951,719,7232,201326,9,-1.4000000000000004,14.6,0.477,47.699999999999996,400217,1986.67,50304.21,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,426,106.44,5.7,-0.4000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202103,2959,390,2569,66017,13.2,-0.8000000000000007,20,0.484,48.4,172955,1710.85,38170.04,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,44,25.44,1.5,-0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202103,1218,107,1111,27313,8.8,-1.3999999999999986,11,0.526,52.6,65227,1867.32,41873.76,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,155,237.63,14.6,2.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202103,15034,1300,13734,366847,8.6,-2.5,11.3,0.488,48.8,774299,1941.63,47377.95,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,2253,290.98,17.6,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202103,5849,655,5194,135725,11.2,-1.8000000000000007,13,0.506,50.6,345258,1694.1,39311.18,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,345,99.93,6.3,-1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202103,118,22,96,2305,18.6,1.2000000000000028,17.4,0.494,49.4,7932,1487.64,29059.51,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,32,403.42,37.2,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202103,418,50,368,10054,12,-4.699999999999999,15,0.509,50.9,27426,1524.1,36658.65,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,82,298.99,24.4,3.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202103,9079,706,8373,218370,7.8,-1.8999999999999995,11.8,0.525,52.5,530832,1710.33,41137.31,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,166,31.27,1.9,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BL,202103,3523,180,3343,63400,5.1,-3.4000000000000004,9.6,0.556,55.60000000000001,148202,2377.16,42779.45,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,944,636.97,36.6,0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BS,202103,2353,130,2223,55038,5.5,-0.7999999999999998,8.3,0.532,53.2,101114,2327.08,54431.63,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,102,100.88,4.5,-1.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202103,511,33,478,14935,6.5,1.2000000000000002,9,0.594,59.4,19687,2595.62,75862.24,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-13,-66.03,-2.5,-4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202103,2363,287,2076,66692,12.1,-0.3000000000000007,19.8,0.521,52.1,162511,1454.06,41038.45,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,129,79.38,5.8,0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202103,6274,533,5741,176843,8.5,-0.09999999999999964,14.5,0.517,51.7,261023,2403.62,67749.97,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,95,36.4,1.5,-1.2999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202103,507,50,457,7660,9.9,-3.1999999999999993,14.1,0.56,56.00000000000001,20226,2506.67,37872.05,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-43,-212.6,-7.8,-4.999999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202103,4042,162,3880,52037,4,-6.199999999999999,9.2,0.48,48,99807,4049.82,52137.63,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,2090,2094.05,107.1,2.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202103,619,78,541,16945,12.6,-5.1,17.3,0.575,57.49999999999999,37235,1662.41,45508.26,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-99,-265.88,-13.8,-1.3000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202103,3511,444,3067,75632,12.6,-4.200000000000001,14.3,0.552,55.2,208765,1681.8,36228.29,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-41,-19.63,-1.2,0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202103,1351,156,1195,38681,11.5,-3.1999999999999993,17.8,0.524,52.400000000000006,89710,1505.96,43117.82,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-16,-17.84,-1.2,-2.1999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202103,458,73,385,6430,15.9,1.700000000000001,13.9,0.574,57.4,21222,2158.14,30298.75,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,105,494.77,29.7,2.999999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202103,270,61,209,5226,22.6,-12,16.6,0.538,53.800000000000004,18840,1433.12,27738.85,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,59,313.16,28,6.900000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202103,3783,532,3251,100161,14.1,-1.3000000000000007,16.8,0.51,51,256396,1475.45,39064.96,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,209,81.51,5.8,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202103,523,41,482,16092,7.8,-3.8,11.5,0.449,44.9,41945,1246.87,38364.52,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,-106,-252.71,-16.9,-6.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202103,2287,172,2115,53164,7.5,-3.4000000000000004,12.2,0.501,50.1,138836,1647.27,38292.66,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,240,172.87,11.7,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
